x,y,z,t,m82.33401232,-423.05672495,11.43349548,193,1092
85.96026673,-420.13081124,0.16913525,4,1105
90.70633066,-414.34665036,2.47190044,15,1908
90.82371267,-414.76675655,2.81608982,11,848
92.14893255,-414.46442703,2.85221670,11,1451
92.34902565,-415.06765258,2.79075252,12,960
92.00207562,-415.53853401,2.85383914,14,1114
92.10360897,-415.17039675,3.13516427,12,1222
90.18745599,-417.02421476,2.22778376,15,1106
92.09501169,-416.21323305,1.09639544,16,1250
92.77492175,-416.05556294,0.37709888,13,1480
91.85572161,-415.74919887,0.24474180,13,1023
92.00943260,-415.04745432,0.72185954,14,1279
92.06736067,-415.37627809,0.91625332,17,1303
92.79022293,-415.76309784,1.48580644,12,1010
91.95712264,-415.14852064,1.29658061,14,1605
92.18757933,-414.94303367,1.39292856,13,1744
92.42610884,-415.03730182,1.15834400,10,1288
92.20689568,-414.74704383,0.18469958,14,1459
91.77535962,-414.54755292,0.18347104,15,958
91.33252400,-414.53122863,0.32488155,12,1073
91.01264945,-414.65879429,0.08486978,13,1213
90.88708932,-414.70688734,0.35638348,12,1164
91.08411002,-414.71639389,0.47299460,13,80
91.26699004,-414.88437961,0.20660004,12,1879
91.55979654,-414.61788650,0.89630769,13,1232
91.16715759,-414.82756120,0.56479606,12,1236
91.51405932,-414.24460858,0.62567939,13,503
90.94345391,-414.52776743,1.43044437,15,1207
91.02358252,-414.92168982,1.18142963,14,1177
91.63096224,-415.06389461,1.46767951,14,1221
91.62519765,-415.93426751,0.78948651,15,1793
91.52819252,-415.46809828,0.47119529,14,1421
91.56923790,-415.12689020,0.21898248,13,1419
90.98254040,-415.23777528,0.31302642,14,1221
91.24861285,-415.04987181,0.38569937,13,759
91.04829073,-415.32065291,0.04224758,15,1076
90.82299748,-415.96261822,0.01309563,13,979
91.20020413,-415.54959409,0.52162075,13,957
90.74021143,-415.57932287,1.31978288,14,854
90.49657538,-414.59153546,1.23989386,13,1148
90.61641862,-414.73661171,0.48746012,13,1473
89.40888487,-416.24227974,3.67901162,14,1011
86.52350791,-416.81700188,2.00144978,6,1258
90.59748272,-414.01011212,0.64113892,16,1367
90.65960691,-413.39183926,2.16717738,11,1931
81.20083888,-413.87698862,4.74789294,6,1197
78.50502822,-408.10229226,0.37141531,6,879
75.41423594,-407.90590822,2.06912414,7,1662
77.14388504,-418.53449625,6.96437483,7,1277
76.54184355,-417.54396172,5.84327468,7,863
76.05978494,-419.72890939,14.66807982,204,1261
76.97997553,-405.38516421,0.79841853,7,1644
85.79220322,-383.64565220,0.66635218,17,813
82.26379469,-380.52494207,6.79913874,16,1142
82.97706415,-380.38694306,6.69198182,14,1186
82.55129485,-381.68142892,7.10129814,17,817
84.44531855,-379.54341535,6.81082918,17,933
81.63517358,-379.23658349,8.62629312,16,1854
83.96910904,-378.65940642,7.99736657,15,1096
83.68743591,-378.07556592,9.58792582,16,1621
82.72827967,-378.80655978,9.62478514,12,1182
83.92644068,-377.87872633,9.62259389,16,817
84.67059174,-378.64752944,9.94100422,15,839
84.21830030,-378.90974046,9.94151736,16,1679
84.35551027,-378.08222761,9.87172687,17,676
85.70601356,-377.90911289,10.28743529,13,848
85.26403317,-378.15212595,10.59677430,17,1067
85.64537131,-378.76012731,10.72765735,13,1020
85.59925898,-378.67749416,10.29916755,15,975
85.47348508,-378.72207775,10.30936062,15,994
85.80785912,-378.48322526,10.55659136,17,1106
85.41678168,-378.64722482,10.94097343,15,1312
85.16666146,-378.59393112,10.84702628,16,655
85.63930083,-378.44836070,11.34440671,16,1022
84.44668312,-375.92012757,10.62648631,16,1182
85.54745452,-378.70821556,9.26137847,16,998
85.22364400,-378.51879538,9.52162184,15,1369
84.86138288,-378.85857910,9.61286658,14,977
84.14945369,-378.87802463,9.41160464,15,1230
84.28592045,-378.90088591,9.45120651,15,1330
84.91054930,-378.77469856,9.02149504,14,632
84.71988375,-378.75066374,8.79204271,15,1104
84.56954928,-378.70781377,8.45930911,16,1097
84.65363369,-378.89625340,8.58645191,13,1207
84.64214949,-378.90819446,8.59575165,16,1336
85.79296747,-379.76049377,8.69038976,14,1409
85.60074195,-379.35702498,8.51228692,13,879
85.67599772,-379.30878295,9.35881050,15,1072
85.51427174,-379.35520228,9.58666837,16,1352
85.87932673,-379.66395187,9.69763131,12,872
85.33459011,-379.60273952,8.90229329,17,1784
85.34190271,-379.83004210,9.33483475,15,725
85.37739461,-379.86838409,9.32043533,14,158
85.30503864,-379.79182179,9.40325041,14,1139
85.01656832,-379.49976167,9.53980195,14,966
85.01052633,-379.30262595,9.54265570,14,1702
85.39182280,-379.23800941,9.43996500,15,1119
85.29622455,-379.02832309,9.71813630,15,1472
84.97120045,-378.98341165,9.22256257,12,1075
85.26914219,-378.99277411,8.99294044,17,1326
84.52784977,-379.10910264,9.01438252,13,767
84.79210327,-379.28296568,9.06000645,13,965
84.84604588,-379.14203330,9.33341982,14,1257
84.80295258,-379.15611985,9.50389508,13,1179
84.89295019,-379.58420629,9.54548215,13,776
84.56388288,-379.65361183,9.39707344,15,665
84.78939219,-379.61776755,9.02494029,14,1664
84.48379705,-379.58282560,9.03876202,16,108
84.53515594,-379.83405048,9.00570394,13,1289
84.44793536,-379.83128024,9.25717458,13,735
84.30231110,-379.60824023,8.80068640,13,662
84.13240156,-379.54772348,8.96436489,12,959
84.43277075,-379.69225378,9.36254961,13,1101
84.44484504,-379.41126774,9.58385024,14,1157
84.16829194,-379.44170758,9.31229852,13,1618
83.98918906,-379.36921282,9.31176557,13,1186
84.35849070,-379.02627755,9.34521570,14,1091
84.31558520,-378.91943178,8.81760498,15,679
84.31733631,-379.11127864,8.68232562,15,660
